CustomerKey,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name
29175,8/6/1958,M,M,80000,5,Graduate Degree,Professional,Y,MR. SEAN RIVERA
29174,11/15/1958,S,M,80000,5,Graduate Degree,Professional,N,MR. RICHARD PARKER
29173,11/20/1958,S,M,70000,5,Bachelors,Professional,N,MR. RICHARD BRADLEY
29172,10/24/1958,S,M,70000,5,Bachelors,Professional,Y,MR. ARTURO CARSON
29171,5/4/1958,M,M,70000,5,Graduate Degree,Professional,Y,MR. JAY ALVAREZ
29170,10/16/1958,S,F,60000,1,Bachelors,Professional,N,MRS. ALEXANDRA ADAMS
29169,9/18/1958,S,F,60000,1,Bachelors,Professional,N,MRS. VICTORIA BAILEY
29168,2/26/1959,S,M,80000,4,Graduate Degree,Professional,N,MR. DERRICK ROMERO
29167,3/12/1959,S,F,80000,2,Graduate Degree,Professional,N,MRS. DAWN SHEN
29166,5/2/1959,S,M,80000,2,Graduate Degree,Professional,N,MR. JAIME HERNANDEZ
29165,6/17/1959,S,M,70000,2,Graduate Degree,Professional,N,MR. BENJAMIN PERRY
29164,9/23/1959,M,F,60000,4,Bachelors,Professional,Y,MRS. JENNIFER JAMES
29163,2/6/1959,S,M,60000,4,Bachelors,Professional,N,MR. MASON MURPHY
29162,2/13/1959,M,M,60000,4,Bachelors,Professional,Y,MR. XAVIER MURPHY
29161,7/24/1959,S,M,60000,5,Bachelors,Professional,N,MR. THOMAS MARTINEZ
29160,2/26/1959,S,M,60000,5,Bachelors,Professional,Y,MR. LOGAN BAKER
29159,7/14/1960,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. EMMA MORGAN
29158,12/11/1960,M,M,60000,1,Partial College,Skilled Manual,Y,MR. IAN EDWARDS
29157,4/27/1967,S,M,60000,0,Graduate Degree,Professional,N,MR. SETH POWELL
29156,10/22/1967,S,F,60000,0,Graduate Degree,Professional,N,MS. ASHLEY BARNES
29155,10/8/1967,S,F,60000,0,Partial College,Skilled Manual,N,MS. GABRIELLA KELLY
29154,9/16/1967,S,M,60000,0,Partial College,Skilled Manual,N,MR. EDUARDO BENNETT
29153,3/17/1960,S,M,40000,0,Bachelors,Professional,N,MR. PEDRO ARUN
29152,7/25/1961,M,M,60000,1,Partial College,Skilled Manual,N,MR. STEVEN SANDERS
29151,3/23/1961,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. CAROLINE LONG
29150,7/12/1961,M,M,60000,1,Partial College,Skilled Manual,Y,MR. WYATT GRIFFIN
29149,8/20/1961,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. ARIANA BELL
29148,11/13/1961,S,F,40000,4,High School,Skilled Manual,Y,MRS. GABRIELLA MURPHY
29147,2/14/1961,S,F,40000,4,High School,Skilled Manual,N,MRS. MARY ROBERTS
29146,10/8/1962,M,M,60000,1,Partial College,Skilled Manual,Y,MR. IAN HENDERSON
29145,8/10/1962,M,F,60000,1,Partial College,Skilled Manual,Y,MRS. SHELBY GRAY
29144,2/11/1962,M,M,60000,1,Partial College,Skilled Manual,Y,MR. BRANDON ZHANG
29143,3/16/1962,S,F,60000,1,Bachelors,Professional,N,MRS. GRACE JENKINS
29142,5/24/1962,M,F,60000,1,Bachelors,Professional,Y,MRS. ASHLEY SMITH
29141,7/17/1962,S,F,60000,1,Bachelors,Professional,N,MRS. SUZANNE WANG
29140,11/28/1963,S,M,60000,3,Graduate Degree,Professional,Y,MR. RICHARD WARD
29139,8/22/1968,S,F,60000,2,Graduate Degree,Professional,N,MRS. RILEY COLEMAN
29137,7/20/1963,M,M,70000,4,Bachelors,Skilled Manual,Y,MR. JACK ALLEN
29136,5/8/1964,M,NA,60000,4,Bachelors,Skilled Manual,Y, CAROLINE BRYANT
29135,10/4/1964,M,M,60000,4,Bachelors,Skilled Manual,Y,MR. ADAM ALLEN
29134,3/16/1964,M,M,60000,4,Bachelors,Skilled Manual,N,MR. PEDRO DOMINGUEZ
29133,3/17/1964,S,F,60000,4,Bachelors,Skilled Manual,N,MRS. SYDNEY KING
29132,6/16/1964,S,F,40000,0,Bachelors,Professional,Y,MS. BRIANNA COOK
29131,5/16/1964,S,M,40000,0,Bachelors,Professional,N,MR. BRANDON COLEMAN
29130,9/22/1957,M,F,70000,2,Partial High School,Skilled Manual,Y,MRS. HANNAH WASHINGTON
29129,3/1/1966,M,M,130000,1,Graduate Degree,Management,Y,MR. TIMOTHY WATSON
29128,9/14/1966,M,F,130000,0,Graduate Degree,Management,Y,MS. ALYSSA REED
29127,11/19/1966,M,M,120000,2,Bachelors,Management,Y,MR. BRYAN MURPHY
29126,9/26/1974,S,F,60000,0,Partial College,Professional,N,MS. CHLOE COX
29125,12/10/1974,M,F,60000,0,Partial College,Professional,Y,MS. ANDREA REED
29124,1/14/1974,M,M,50000,0,High School,Professional,Y,MR. ANGEL EDWARDS
29123,12/20/1959,M,F,100000,1,Bachelors,Management,Y,MRS. TONYA GOEL
29122,3/5/1959,M,M,100000,1,Bachelors,Management,Y,MR. SHANNON MUNOZ
29121,3/16/1959,S,F,100000,1,Bachelors,Management,Y,MRS. JULIE LUO
29120,3/23/1958,S,F,100000,1,Bachelors,Management,Y,MRS. KAITLYN BROWN
29119,10/13/1958,S,M,100000,1,Bachelors,Management,N,MR. LEE OLIVER
29118,2/6/1958,S,M,100000,1,Bachelors,Management,N,MR. NOAH GRIFFIN
29117,2/4/1958,S,M,100000,1,Bachelors,Management,N,MR. GLENN SHE
29116,5/8/1958,M,F,100000,1,Bachelors,Management,Y,MRS. JANELLE PATEL
29115,2/8/1957,M,F,70000,2,High School,Skilled Manual,Y,MRS. JACQUELYN MUNOZ
29114,9/19/1956,M,M,80000,2,High School,Skilled Manual,Y,MR. LEVI RAMAN
29113,5/26/1956,S,F,80000,2,High School,Skilled Manual,N,MRS. ALÍCIA ANAND
29112,6/24/1976,S,M,60000,0,Partial College,Professional,N,MR. EDWARD POWELL
29111,11/25/1973,S,M,70000,0,Partial College,Professional,N,MR. DALE ANAND
29110,4/11/1973,S,F,60000,0,Partial College,Skilled Manual,Y,MS. SYDNEY SMITH
29109,7/17/1974,M,F,50000,0,High School,Skilled Manual,Y,MS. ELIZABETH MILLER
29108,6/22/1975,S,M,60000,0,Partial College,Skilled Manual,N,MR. SETH EVANS
29107,4/17/1975,S,F,40000,0,High School,Skilled Manual,Y,MS. TONYA LUO
29106,3/7/1975,S,M,40000,0,High School,Skilled Manual,N,MR. CALVIN BECK
29104,7/16/1975,M,M,40000,0,Partial College,Skilled Manual,N,MR. NATHAN ZHANG
29103,11/8/1955,M,M,80000,2,Partial College,Skilled Manual,Y,MR. KARL RAJI
29102,3/25/1955,S,F,80000,2,Partial College,Skilled Manual,N,MRS. MARIE MEHTA
29101,6/8/1954,S,F,40000,3,Partial High School,Clerical,Y,MRS. MONIQUE RUBIO
29100,1/19/1954,S,F,40000,3,Partial High School,Clerical,Y,MRS. VANESSA DIAZ
29099,7/12/1953,M,M,40000,2,Partial College,Skilled Manual,Y,MR. TONY SHEN
29098,4/10/1953,M,M,40000,2,Partial College,Skilled Manual,N,MR. JIMMY GILL
29097,12/10/1953,S,F,40000,2,Partial College,Skilled Manual,Y,MRS. BONNIE BECK
29096,2/10/1953,M,F,40000,2,Partial College,Skilled Manual,Y,MRS. MARGARET STEWART
29095,3/28/1952,M,M,30000,3,High School,Skilled Manual,N,MR. JAIME JIMENEZ
29094,6/26/1952,M,M,30000,3,High School,Skilled Manual,Y,MR. JESSIE HE
29093,10/5/1952,M,M,20000,2,Partial High School,Clerical,Y,MR. ERIK BLANCO
29092,11/26/1952,S,M,20000,2,Partial High School,Clerical,N,MR. JESSIE MA
29091,10/12/1952,M,F,20000,2,Partial High School,Clerical,Y,MRS. MALLORY HERNANDEZ
29090,8/21/1952,M,F,20000,2,Partial High School,Clerical,N,MRS. LACEY YE
29089,1/13/1980,S,M,40000,0,Bachelors,Professional,Y,MR. NOAH HENDERSON
29088,3/1/1950,S,F,20000,2,Partial High School,Clerical,Y,MRS. TAMARA ANAND
29087,10/16/1950,M,M,20000,2,Partial High School,Clerical,Y,MR. STEVE YE
29086,1/13/1950,S,M,20000,2,Partial High School,Clerical,N,MR. FRANK DIAZ
29085,11/27/1950,M,M,20000,2,Partial High School,Clerical,Y,MR. BRAD GOEL
29084,6/23/1950,S,F,20000,2,Partial High School,Clerical,Y,MRS. BETH HERNANDEZ
29083,8/21/1950,S,F,10000,2,Partial High School,Clerical,Y,MRS. TONI SULLIVAN
29082,1/22/1949,S,F,20000,2,Partial High School,Clerical,Y,MRS. SABRINA RAMOS
29081,3/17/1949,S,M,20000,2,Partial High School,Clerical,Y,MR. DARREN LOPEZ
29080,7/17/1949,M,F,20000,2,Partial High School,Clerical,Y,MRS. YOLANDA NARA
29079,6/7/1976,M,M,60000,0,Partial College,Skilled Manual,N,MR. BRIAN ROGERS
29078,9/27/1977,M,F,70000,0,Partial College,Skilled Manual,Y,MS. VICTORIA SANDERS
29077,11/23/1977,S,M,70000,0,Partial College,Skilled Manual,Y,MR. BLAKE HENDERSON
29076,3/4/1977,S,F,60000,0,Partial College,Skilled Manual,N,MS. MEGAN MILLER
29075,7/5/1977,S,M,40000,0,Partial College,Skilled Manual,Y,MR. JACK WRIGHT
29074,7/28/1977,S,F,40000,0,Partial College,Skilled Manual,N,MS. JOAN LONG
29073,2/19/1977,S,F,40000,0,Bachelors,Professional,N,MS. MELANIE BARNES
29072,8/18/1977,S,F,40000,0,Bachelors,Professional,N,MS. EMMA RAMIREZ
29071,11/18/1977,S,F,40000,0,Bachelors,Professional,N,MS. MEGAN THOMAS
29068,3/18/1947,S,F,20000,4,High School,Skilled Manual,N,MRS. CASSANDRA MADAN
29067,5/10/1946,M,M,40000,2,Bachelors,Management,Y,MR. RUSSELL CHANDER
29066,1/28/1946,M,M,40000,2,Bachelors,Management,Y,MR. RICKY SUAREZ
29065,2/21/1946,S,F,30000,2,Partial College,Clerical,N,MRS. PAMELA RODRIGUEZ
29064,12/10/1946,S,M,30000,2,Partial College,Clerical,Y,MR. JOSE BUTLER
29063,8/25/1946,S,M,20000,4,High School,Skilled Manual,N,MR. ALAN LIANG
29062,4/21/1945,M,M,20000,4,High School,Skilled Manual,Y,MR. DENNIS LIU
29061,4/19/1945,S,M,10000,2,Partial High School,Clerical,Y,MR. JAIME KUMAR
29060,4/1/1978,S,M,60000,0,Partial College,Skilled Manual,N,MR. DAVID WASHINGTON
29059,6/20/1978,S,F,60000,0,Partial College,Skilled Manual,Y,MS. JOCELYN PERRY
29058,1/3/1978,S,F,60000,0,Partial College,Skilled Manual,N,MS. OLIVIA REED
29057,5/9/1978,S,F,30000,0,Partial College,Skilled Manual,N,MS. LATOYA ANDERSEN
29056,3/5/1979,M,F,60000,0,Partial College,Skilled Manual,Y,MS. ANGELICA GRIFFIN
29055,11/11/1944,M,F,20000,4,High School,Skilled Manual,Y,MRS. MONICA SAI
29054,9/3/1944,M,F,20000,3,High School,Skilled Manual,Y,MRS. ABBY KAPOOR
29053,10/3/1944,S,M,10000,5,High School,Skilled Manual,N,MR. NELSON GOMEZ
29052,2/4/1979,S,M,40000,0,Partial College,Skilled Manual,Y,MR. IAN PETERSON
29051,8/25/1979,S,F,40000,0,Partial College,Skilled Manual,N,MS. MICHELE SHE
29050,7/22/1979,S,M,40000,0,Partial College,Skilled Manual,Y,MR. JACK RUSSELL
29049,9/26/1979,S,F,40000,0,High School,Skilled Manual,Y,MS. KELLY SIMMONS
29048,10/3/1968,S,M,110000,2,Bachelors,Management,N,MR. WILLIAM HARRIS
29047,6/2/1963,M,M,80000,4,Bachelors,Management,Y,MR. JACK LOPEZ
29046,2/19/1963,S,F,80000,4,Bachelors,Management,N,MRS. GABRIELLA RICHARDSON
29045,11/10/1967,S,F,110000,0,Graduate Degree,Management,N,MS. ANNA JONES
29044,3/2/1968,S,F,90000,4,Bachelors,Management,Y,MRS. OLIVIA WILSON
29043,7/15/1968,M,M,80000,0,Bachelors,Management,Y,MR. LUKE ALEXANDER
29042,2/2/1968,M,M,80000,0,Bachelors,Management,Y,MR. EDWARD JACKSON
29041,4/10/1972,S,M,80000,0,Bachelors,Management,Y,MR. CHARLES COLLINS
29040,3/20/1969,S,F,70000,5,Graduate Degree,Professional,N,MRS. COLLEEN LIU
29039,10/26/1969,S,M,70000,5,Graduate Degree,Professional,N,MR. XAVIER HAYES
29038,10/23/1966,S,F,60000,0,Graduate Degree,Professional,N,MS. VANESSA HUGHES
29037,10/16/1966,M,M,60000,0,Graduate Degree,Professional,N,MR. BRANDON LEWIS
29036,10/25/1953,M,F,60000,3,Partial High School,Skilled Manual,Y,MRS. REBECCA BAKER
29035,8/22/1953,S,M,60000,3,Partial High School,Skilled Manual,Y,MR. ELIJAH SCOTT
29034,1/15/1953,M,M,60000,3,High School,Professional,N,MR. JONATHAN PATTERSON
29033,9/16/1953,M,F,60000,3,High School,Professional,N,MRS. NATALIE COOPER
29032,2/10/1952,S,F,70000,2,Partial High School,Skilled Manual,N,MRS. TAYLOR RAMIREZ
29031,6/10/1952,M,M,70000,2,Partial High School,Skilled Manual,Y,MR. BRANDON CHEN
29029,8/27/1952,S,M,70000,2,Partial High School,Skilled Manual,Y,MR. MARCUS BENNETT
29028,11/2/1952,S,M,70000,2,Partial High School,Skilled Manual,Y,MR. SAMUEL PARKER
29027,9/26/1952,S,M,70000,2,High School,Professional,N,MR. JACOB WALKER
29026,4/25/1952,M,F,40000,2,Partial High School,Skilled Manual,N,MRS. SYDNEY MITCHELL
29025,2/3/1951,S,M,60000,2,Partial College,Professional,Y,MR. MIGUEL HAYES
29024,9/9/1951,S,F,60000,2,Partial College,Professional,Y,MRS. DEANNA BLANCO
29023,12/24/1951,M,M,60000,2,Partial College,Professional,Y,MR. DALTON CAMPBELL
29022,11/3/1951,S,F,60000,2,High School,Professional,Y,MRS. SYDNEY DIAZ
29021,8/18/1951,S,M,60000,2,High School,Professional,Y,MR. WILLIAM CLARK
29020,1/18/1950,S,M,80000,3,Bachelors,Management,Y,MR. JACKSON YOUNG
29019,6/26/1950,S,M,70000,4,Partial College,Professional,N,MR. ISAIAH MORRIS
29018,6/13/1950,M,M,60000,2,Partial College,Professional,Y,MR. DREW LUO
29017,6/26/1950,M,M,60000,2,High School,Professional,N,MR. GABRIEL LONG
29016,3/20/1950,S,M,60000,2,Partial College,Professional,N,MR. JACKSON PEREZ
29015,2/3/1950,M,F,60000,2,Partial College,Professional,Y,MRS. TRINITY MURPHY
29014,2/4/1950,M,M,60000,2,Partial College,Professional,Y,MR. RYAN POWELL
29013,5/10/1950,S,F,40000,2,Partial High School,Skilled Manual,Y,MRS. EMMA HALL
29012,1/3/1950,M,M,40000,2,Partial High School,Skilled Manual,Y,MR. JEREMIAH TAYLOR
29011,10/13/1949,M,F,70000,4,Partial College,Professional,Y,MRS. ALLISON ROBERTS
29010,12/2/1949,S,F,60000,2,Bachelors,Management,N,MRS. JENNIFER LONG
29009,10/17/1949,M,M,60000,2,Bachelors,Management,Y,MR. STANLEY ARUN
29008,12/2/1949,S,M,60000,2,Bachelors,Management,N,MR. ANDRES LUO
29007,12/26/1949,S,M,60000,2,Partial College,Professional,Y,MR. ELIJAH PERRY
29006,2/25/1949,S,M,60000,2,Partial College,Professional,Y,MR. CHRISTIAN KUMAR
29005,9/16/1949,S,M,60000,2,Partial College,Professional,Y,MR. CAMERON GONZALES
29004,11/24/1948,M,M,70000,4,Bachelors,Management,Y,MR. ANDREW THOMAS
29003,4/18/1948,M,F,70000,2,Partial College,Professional,Y,MRS. VERONICA PEREZ
29002,3/23/1948,M,F,70000,2,Partial College,Professional,Y,MRS. HANNAH WALKER
29001,10/18/1947,S,M,70000,2,Bachelors,Management,N,MR. CARL NATH
29000,8/22/1947,S,M,70000,2,Bachelors,Management,Y,MR. NATHAN BAKER
28999,10/24/1947,M,NA,70000,2,Bachelors,Management,N, EDWARD MARTINEZ
28998,3/13/1947,M,F,40000,2,High School,Professional,Y,MRS. KRISTINA RODRIGUEZ
28997,11/27/1947,S,M,40000,2,High School,Professional,N,MR. HECTOR CARLSON
28996,8/9/1947,M,F,40000,2,High School,Professional,N,MRS. RACHEL RIVERA
28995,9/20/1946,S,F,40000,2,High School,Professional,Y,MRS. ALEXANDRA WRIGHT
28994,3/3/1946,S,M,40000,5,High School,Professional,N,MR. NOAH HAYES
28993,11/12/1945,M,F,30000,5,Partial High School,Clerical,N,MRS. DESTINY PERRY
28992,1/7/1947,S,M,40000,4,High School,Professional,N,MR. DARREN FERNANDEZ
28991,1/20/1947,S,M,40000,4,High School,Professional,Y,MR. TIMOTHY WARD
28990,3/6/1944,S,F,30000,5,Partial High School,Clerical,Y,MRS. ANN RAMAN
28989,1/17/1944,S,F,30000,5,Partial High School,Clerical,Y,MRS. ANGELA COX
28988,2/22/1944,S,M,30000,5,Partial High School,Clerical,N,MR. HAROLD PEREZ
28987,6/6/1943,S,F,60000,4,Bachelors,Management,Y,MRS. JESSICA HARRIS
28986,7/25/1943,M,M,60000,4,Bachelors,Management,N,MR. CALEB KING
28985,2/3/1942,S,M,50000,4,Bachelors,Management,N,MR. ANDREW TAYLOR
28984,12/11/1941,M,F,60000,4,Bachelors,Management,Y,MRS. KATHERINE COX
28983,7/28/1941,S,M,60000,4,Bachelors,Management,N,MR. SEAN LOPEZ
28982,12/23/1941,S,F,60000,3,Bachelors,Management,N,MRS. SYDNEY WATSON
28981,3/17/1940,S,NA,60000,3,Graduate Degree,Management,N, LUKE JAI
28980,2/13/1940,S,F,60000,3,Bachelors,Management,N,MRS. ALYSSA WATSON
28979,6/24/1940,M,M,60000,3,Bachelors,Management,Y,MR. MATTHEW WILLIAMS
28977,7/25/1940,S,M,60000,3,Bachelors,Management,Y,MR. CARLOS NELSON
28976,2/9/1940,S,F,60000,3,Bachelors,Management,N,MRS. CHRISTINA PETERSON
28975,7/6/1940,M,M,40000,4,High School,Professional,Y,MR. WALTER GILL
28974,10/7/1939,S,F,60000,3,Graduate Degree,Management,N,MRS. KELLY HAYES
28973,11/19/1939,S,M,60000,3,Graduate Degree,Management,N,MR. BRYAN COOPER
28972,11/10/1939,S,F,60000,3,Graduate Degree,Management,Y,MRS. TAYLOR BENNETT
28971,6/20/1939,S,M,60000,3,Graduate Degree,Management,N,MR. JASON SHAN
28970,6/25/1938,S,F,60000,3,Graduate Degree,Management,Y,MRS. DANIELLE PETERSON
28969,5/8/1948,M,M,30000,4,High School,Professional,Y,MR. EDUARDO FLORES
28968,2/24/1948,S,M,30000,4,High School,Professional,Y,MR. MARCUS MORGAN
28967,2/1/1948,S,F,30000,4,High School,Professional,N,MRS. JESSICA MORRIS
28966,2/18/1949,S,F,40000,4,High School,Professional,N,MRS. MARTHA LI
28965,8/3/1949,M,F,40000,4,High School,Professional,Y,MRS. TRINITY MORRIS
28964,6/22/1949,S,M,40000,4,High School,Professional,Y,MR. TREVOR FOSTER
28963,9/9/1970,S,M,110000,0,High School,Management,N,MR. ROSS PRASAD
28962,7/3/1970,S,M,100000,0,High School,Management,N,MR. STANLEY LOPEZ
28961,2/21/1971,S,M,100000,0,High School,Management,N,MR. MATHEW RAMOS
28960,3/22/1972,M,F,160000,3,Partial High School,Professional,N,MRS. JACQUELYN VAZQUEZ
28959,1/15/1972,M,M,130000,4,High School,Management,Y,MR. JIMMY ASHE
28958,12/2/1972,M,M,130000,4,High School,Management,N,MR. RANDY LIANG
28957,2/11/1972,S,F,120000,0,Partial High School,Professional,Y,MS. KATE XU
28956,4/22/1971,S,F,80000,0,Bachelors,Professional,Y,MS. COLLEEN XU
28955,10/19/1971,S,M,80000,0,Bachelors,Professional,N,MR. EMMANUEL FERNANDEZ
28954,12/22/1972,M,M,100000,0,High School,Management,Y,MR. OMAR HU
28953,3/19/1972,S,F,100000,0,High School,Management,Y,MS. TRISHA GAO
28952,9/17/1972,S,M,100000,0,High School,Management,N,MR. ARTURO HUANG
28951,3/25/1972,M,F,90000,0,Bachelors,Professional,N,MS. MONICA RODRIGUEZ
28950,11/26/1972,S,M,90000,0,Bachelors,Professional,Y,MR. CARL LAL
28949,4/23/1973,S,M,130000,4,High School,Management,Y,MR. LANCE RAMOS
28948,8/6/1973,S,F,120000,0,Partial High School,Professional,N,MS. VALERIE YE
28947,4/20/1973,M,M,120000,0,Partial High School,Professional,Y,MR. GRANT NATH
28946,9/25/1972,S,M,80000,0,Bachelors,Professional,Y,MR. JOHN ANDERSON
28945,6/3/1972,M,M,80000,0,Bachelors,Professional,Y,MR. RAFAEL LAL
28944,5/12/1973,M,F,90000,0,Bachelors,Professional,N,MS. WHITNEY MALHOTRA
28943,1/15/1973,S,M,90000,0,Bachelors,Professional,N,MR. ARTHUR MARTIN
28942,2/27/1973,M,M,90000,0,Bachelors,Professional,Y,MR. FREDERICK RAMAN
28941,4/2/1974,S,F,80000,0,Bachelors,Professional,N,MS. DEANNA MORENO
28940,8/23/1974,M,F,80000,0,Bachelors,Professional,Y,MS. KRISTINE SERRANO
28939,10/16/1974,M,M,80000,0,Bachelors,Professional,N,MR. RONALD FERNANDEZ
28938,10/4/1974,M,F,80000,0,Bachelors,Professional,Y,MS. SARAH MOORE
28937,4/15/1973,S,M,80000,0,Bachelors,Professional,N,MR. TOMMY NATH
28936,12/22/1974,M,F,80000,0,Bachelors,Professional,Y,MS. KARLA RAJE
28935,6/2/1975,S,M,90000,0,Bachelors,Professional,N,MR. EDDIE JOHNSEN
28934,10/4/1974,M,M,70000,0,Bachelors,Professional,N,MR. RICARDO NARA
28933,11/10/1974,M,F,70000,0,Bachelors,Professional,Y,MS. COLLEEN RAI
28932,8/27/1974,M,M,70000,0,Bachelors,Professional,Y,MR. MARSHALL ASHE
28931,11/6/1975,M,M,80000,0,Bachelors,Professional,Y,MR. DARREN JIMÉNEZ
28930,5/27/1975,M,M,80000,0,Bachelors,Professional,Y,MR. JARROD KAPOOR
28929,8/12/1975,S,F,70000,0,Bachelors,Professional,N,MS. MARIE FERNANDEZ
28928,6/19/1976,S,F,80000,0,Bachelors,Professional,N,MS. MARGARET WU
28927,3/19/1976,S,M,80000,0,Bachelors,Professional,Y,MR. JERMAINE RANA
28926,5/15/1976,S,M,70000,0,Bachelors,Professional,N,MR. DANNY SCHMIDT
28925,4/3/1976,M,M,70000,0,Bachelors,Professional,Y,MR. WARREN LU
28924,6/27/1976,S,F,70000,0,Bachelors,Professional,N,MS. SYDNEY WASHINGTON
28923,8/7/1975,S,M,70000,0,Bachelors,Professional,N,MR. ROBERTO HERNANDEZ
28922,11/13/1975,M,M,60000,0,Bachelors,Professional,Y,MR. BRENT YE
28921,5/17/1947,M,M,120000,5,High School,Management,N,MR. COREY DENG
28920,9/21/1947,S,F,120000,4,High School,Management,N,MRS. RENÉE ALVAREZ
28919,6/5/1947,M,F,90000,5,Partial High School,Skilled Manual,Y,MRS. KRYSTAL WAGNER
28918,4/7/1948,M,F,130000,4,High School,Management,N,MRS. GINA BLANCO
28917,2/3/1948,S,F,80000,5,High School,Management,N,MRS. SANDRA ZHOU
28916,8/16/1949,M,F,160000,3,Partial College,Management,Y,MRS. KATHRYN SHAN
28915,5/27/1949,S,M,80000,5,High School,Management,Y,MR. JOHNNY YUAN
28914,11/20/1950,M,F,170000,0,Partial College,Management,N,MS. ALICIA RAI
28913,8/24/1950,S,F,150000,4,Bachelors,Management,N,MRS. KRISTA DIAZ
28912,9/7/1950,M,M,100000,3,Partial College,Management,Y,MR. ALEJANDRO ZHU
28911,3/20/1950,M,M,90000,4,High School,Management,Y,MR. LEVI RODRIGUEZ
28910,8/14/1950,S,F,90000,4,High School,Management,Y,MRS. MELODY MARTIN
28909,1/5/1950,M,M,90000,4,High School,Management,Y,MR. TOMMY CHAMPION
28908,3/14/1951,S,F,170000,0,Partial College,Management,N,MS. DOMINIQUE SAI
28907,2/19/1951,M,M,160000,4,Partial College,Professional,N,MR. BLAKE JENKINS
28906,9/27/1951,M,M,80000,4,High School,Professional,Y,MR. STEVE XU
28905,2/19/1951,M,F,80000,4,High School,Professional,Y,MRS. KATHERINE BAILEY
28904,4/10/1951,M,M,70000,5,Partial High School,Skilled Manual,N,MR. IAN FLORES
28903,10/25/1953,M,F,130000,4,Partial College,Professional,Y,MRS. KARA LUO
28902,11/16/1953,S,F,120000,2,Bachelors,Management,N,MRS. SUZANNE SHE
28901,1/25/1953,M,F,120000,2,Bachelors,Management,Y,MRS. MARTHA HEE
28900,6/5/1953,S,F,110000,2,Bachelors,Management,N,MRS. JASMINE PRICE
28899,9/19/1954,M,M,130000,4,High School,Professional,Y,MR. ALEJANDRO ANAND
28898,6/26/1954,S,F,130000,3,Partial College,Professional,N,MRS. MELANIE PATTERSON
28897,3/18/1953,S,F,80000,4,Partial College,Professional,N,MRS. JENNIFER ROSS
28896,11/12/1953,M,M,70000,4,High School,Professional,Y,MR. EDWARD DAVIS
28895,5/18/1946,S,M,110000,3,Bachelors,Management,Y,MR. MITCHELL LUO
28894,8/3/1946,M,M,100000,2,Bachelors,Management,Y,MR. MAURICE XU
28893,6/12/1946,M,F,80000,5,Partial College,Professional,Y,MRS. JESSIE GUTIERREZ
28892,6/16/1945,S,F,130000,4,Partial College,Professional,N,MRS. MARISSA BRYANT
28891,11/1/1945,S,F,130000,4,Partial College,Professional,N,MRS. JASMINE SMITH
28890,4/15/1945,M,F,90000,5,Partial College,Professional,Y,MRS. JACLYN MA
28889,10/13/1945,M,F,80000,5,Bachelors,Management,N,MRS. ALISON BECK
28887,5/14/1955,S,M,120000,2,Partial High School,Professional,N,MR. CASEY SERRANO
28886,7/14/1955,M,M,100000,2,High School,Professional,Y,MR. FRANKLIN JAI
28885,9/8/1955,S,M,90000,2,High School,Professional,Y,MR. KELVIN RAJI
28884,10/3/1956,S,F,170000,3,High School,Professional,N,MRS. SHEILA SUAREZ
28883,9/11/1956,M,M,120000,3,High School,Professional,Y,MR. EDDIE ROMERO
28882,8/3/1956,M,F,110000,2,Partial College,Professional,Y,MRS. TASHA SHEN
28881,5/2/1956,M,M,110000,2,Partial College,Professional,Y,MR. ALLEN KAPOOR
28880,8/28/1957,S,F,170000,4,Bachelors,Management,N,MRS. FELICIA MOYER
28879,12/1/1957,S,M,170000,3,Bachelors,Management,N,MR. EDWIN XIE
28878,4/8/1957,M,M,160000,2,High School,Professional,Y,MR. ALVIN GUO
28877,11/24/1957,S,M,150000,2,High School,Professional,N,MR. JOE VANCE
28876,10/21/1957,M,M,130000,2,Partial College,Professional,Y,MR. AUSTIN GARCIA
28875,6/6/1957,S,M,110000,2,Partial College,Professional,Y,MR. DENISE SMITH
28874,9/11/1953,M,F,70000,4,Partial College,Professional,Y,MRS. ALEXA BROOKS
28873,5/18/1953,M,M,70000,4,Partial College,Professional,Y,MR. ROGER DENG
28872,6/16/1971,S,F,130000,0,Partial High School,Management,N,MS. KELLI HE
28871,9/26/1972,S,F,70000,0,Partial College,Skilled Manual,Y,MS. JASMINE WEST
28870,3/13/1972,M,M,70000,0,Partial College,Skilled Manual,Y,MR. BRIAN WATSON
28869,9/17/1972,S,F,70000,0,Partial College,Skilled Manual,Y,MS. ISABELLA HOWARD
28868,2/6/1974,M,M,50000,0,Partial College,Skilled Manual,Y,MR. JASON CHEN
